Date,Home Team,Away Team,Result,Overtime,Season
24/04/2012 08:00,Boston Celtics,Miami Heat,78 - 66,,2011-2012
24/04/2012 08:00,Oklahoma City Thunder,Sacramento Kings,118 - 110,,2011-2012
24/04/2012 10:30,Golden State Warriors,New Orleans Hornets,81 - 83,,2011-2012
24/04/2012 10:30,Utah Jazz,Phoenix Suns,100 - 88,,2011-2012
25/04/2012 07:00,Cleveland Cavaliers,Washington Wizards,85 - 96,,2011-2012
25/04/2012 07:00,Indiana Pacers,Chicago Bulls,87 - 92,,2011-2012
25/04/2012 07:00,Orlando Magic,Charlotte Bobcats,102 - 95,,2011-2012
25/04/2012 08:00,Milwaukee Bucks,Philadelphia 76ers,85 - 90,,2011-2012
25/04/2012 08:00,New York Knicks,Los Angeles Clippers,99 - 93,,2011-2012
25/04/2012 08:00,Oklahoma City Thunder,Denver Nuggets,101 - 106,,2011-2012
25/04/2012 10:30,Phoenix Suns,San Antonio Spurs,106 - 110,,2011-2012
26/04/2012 07:00,Toronto Raptors,New Jersey Nets,98 - 67,,2011-2012
26/04/2012 08:00,Atlanta Hawks,Dallas Mavericks,106 - 89,,2011-2012
26/04/2012 08:00,Boston Celtics,Milwaukee Bucks,87 - 74,,2011-2012
26/04/2012 08:00,Charlotte Bobcats,New York Knicks,84 - 104,,2011-2012
26/04/2012 08:00,Chicago Bulls,Cleveland Cavaliers,107 - 75,,2011-2012
26/04/2012 08:00,Detroit Pistons,Philadelphia 76ers,108 - 86,,2011-2012
26/04/2012 08:00,Houston Rockets,New Orleans Hornets,84 - 77,,2011-2012
26/04/2012 08:00,Memphis Grizzlies,Orlando Magic,88 - 76,,2011-2012
26/04/2012 08:00,Minnesota Timberwolves,Denver Nuggets,102 - 131,,2011-2012
26/04/2012 08:00,Utah Jazz,Portland Trail Blazers,96 - 94,,2011-2012
26/04/2012 08:00,Washington Wizards,Miami Heat,104 - 70,,2011-2012
26/04/2012 10:30,Golden State Warriors,San Antonio Spurs,101 - 107,,2011-2012
26/04/2012 10:30,Sacramento Kings,Los Angeles Lakers,113 - 96,,2011-2012
